[2025-05-15 18:21:12] [INFO    ] discord.client: logging in using static token
[2025-05-15 18:22:44] [DEBUG   ] discord.webhook.async_: Webhook ID 1372595053108658226 with POST https://discord.com/api/v10/interactions/1372595053108658226/aW50ZXJhY3Rpb246MTM3MjU5NTA1MzEwODY1ODIyNjpONEZuMzc0OXJZOTdqbkgwbGdBUVluQWtYMXZJMlR5WGxINVhMaTc0cHlrOEhKcmptM3VEMzRyQzdmN3gxZVlnWnZPT2FpOVJsSWRNWGV2bXAyYXh2WllmR1h0Y0hQU3BkU3A4MmVoVVNpY3E0anhXQnVWdHpCcFpjZDVYN0l3WQ/callback has returned status code 200
[2025-05-15 18:22:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 46, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595014978375680', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'You busted!', 'description': 'Your Hand: 2 J 10 (Total: 22)', 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': '2025-05-15T15:22:44.604684+00:00', 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:22:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 47, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTA1ODY5MTQwNzg5MjpROElXbzIyZHZ5QUkzY3ZJbEhyalZ0TlpuVjVvbTVnVlBjalQ0UkQwd3pvS0l1OUFiMlBTTTZucHl0MjRLTEFFRmRkTmZSSXNUazNJRHlJVkFBeEx3dEhwaWlNeDNtRVlubVdoV0tUTFhmWTU1elphNTM1WDhHdmRjdDFCeU1FNw', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:22:33.153000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595014978375680', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "Zendusgard's Blackjack Game", 'description': "**Your Hand:** 2 J\n**Total:** 12\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '58a1b161da482129efe5c7e334ffc2ad'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '00a48d8c4ff36cda378895d75fed2971'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768'], 'premium_since': None, 'permissions': '2222085119512128', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595058691407892', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['NEWS', 'SOUNDBOARD', 'COMMUNITY']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 4, 'custom_id': '9e2e960e0c7277c4d39cae26612ff6d9', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2222085119512128', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595014978375680', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 10485760, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:44] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:22:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 48, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322579, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:22:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:22:58] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:22:58] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 49, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:00.594000+00:00', 'pinned': False, 'nonce': '1372595128509661184', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595130074271775', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?leaderboard', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"fields":[{"inline":false,"name":"1. zeusgar","value":"50 coins"},{"inline":false,"name":"2. somninar","value":"50 coins"}],"flags":0,"color":15844367,"type":"rich","title":"Leaderboard"}],"content":null,"components":[],"nonce":"10555223975685389130","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:23:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'color': 15844367, 'fields': [{'name': '1. zeusgar', 'value': '50 coins', 'inline': False}, {'name': '2. somninar', 'value': '50 coins', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:23:03.537000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1372595142418104444', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10555223975685389130'}
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:23:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 50, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:03.537000+00:00', 'pinned': False, 'nonce': '10555223975685389130', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595142418104444', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'fields': [{'value': '50 coins', 'name': '1. zeusgar', 'inline': False}, {'value': '50 coins', 'name': '2. somninar', 'inline': False}], 'content_scan_version': 0, 'color': 15844367}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:03] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 51, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322585, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:05] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:05] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 52, 'op': 0, 'd': {'user_id': '1013553100755324929', 'timestamp': 1747322586, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'display_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:06] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:06] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:09.056000+00:00', 'pinned': False, 'nonce': '1372595164735864832', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595165566603416', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?blackjack 20', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:08] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:08] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 54, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:09.341000+00:00', 'pinned': False, 'nonce': '234123008988923596', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595166761713845', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 6 6\n**Total:** 12\n\n**Dealer's Hand:** Q ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '25a2d0a51415889653d56174ce01e267'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '9489d9bb6997e2b91c4863d3f5c83dee'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '5f4276f35d8b8d2ee0978f972982cd80'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:09] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:09] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"flags":0,"color":3066993,"type":"rich","description":"**Your Hand:** 6 6\n**Total:** 12\n\n**Dealer's Hand:** Q \u2753\n\nChoose an action:","title":"\u2572\u239d\u29f9L7tr\u29f8\u23a0\u2571's Blackjack Game"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Hit","custom_id":"25a2d0a51415889653d56174ce01e267"},{"type":2,"style":2,"disabled":false,"label":"Stand","custom_id":"9489d9bb6997e2b91c4863d3f5c83dee"},{"type":2,"style":4,"disabled":false,"label":"2x","custom_id":"5f4276f35d8b8d2ee0978f972982cd80"}]}],"nonce":"234123008988923596","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:23:09] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 6 6\n**Total:** 12\n\n**Dealer's Hand:** Q ❓\n\nChoose an action:", 'color': 3066993, 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:23:09.341000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'id': 2, 'custom_id': '25a2d0a51415889653d56174ce01e267', 'style': 1, 'label': 'Hit'}, {'type': 2, 'id': 3, 'custom_id': '9489d9bb6997e2b91c4863d3f5c83dee', 'style': 2, 'label': 'Stand'}, {'type': 2, 'id': 4, 'custom_id': '5f4276f35d8b8d2ee0978f972982cd80', 'style': 4, 'label': '2x'}]}], 'resolved': {'users': {}, 'members': {}, 'channels': {}, 'roles': {}}, 'id': '1372595166761713845', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '234123008988923596'}
